* c:\users\prana\esim-workspace\cockroft_walton_charge_pump\cockroft_walton_charge_pump.cir
Transient Analysis  Sat Mar 05 17:52:38  2022
--------------------------------------------------------------------------------
Index   time            in              net-_c1-pad1_   net-_c2-pad1_   
--------------------------------------------------------------------------------
58	4.682375e-02	1.194031e+01	6.924844e+00	5.015221e+00	
59	4.782375e-02	1.197197e+01	6.920416e+00	5.051306e+00	
60	4.882375e-02	1.199181e+01	6.908786e+00	5.082778e+00	
61	4.982375e-02	1.199982e+01	6.889864e+00	5.109709e+00	
62	5.082375e-02	1.199598e+01	6.863538e+00	5.132200e+00	
63	5.182375e-02	1.198031e+01	6.829673e+00	5.150393e+00	
64	5.282375e-02	1.195281e+01	6.788093e+00	5.164477e+00	
65	5.382375e-02	1.191352e+01	6.738569e+00	5.174710e+00	
66	5.482375e-02	1.186247e+01	6.680784e+00	5.181447e+00	
67	5.582375e-02	1.179972e+01	6.614269e+00	5.185206e+00	
68	5.682375e-02	1.172532e+01	6.538297e+00	5.186779e+00	
69	5.782375e-02	1.163934e+01	6.451918e+00	5.187186e+00	
70	5.882375e-02	1.154188e+01	6.354409e+00	5.187239e+00	
71	5.982375e-02	1.143304e+01	6.245558e+00	5.187242e+00	
72	6.082375e-02	1.131290e+01	6.125428e+00	5.187242e+00	
73	6.182375e-02	1.118161e+01	5.994134e+00	5.187242e+00	
74	6.282375e-02	1.103927e+01	5.851805e+00	5.187242e+00	
75	6.382375e-02	1.088605e+01	5.698581e+00	5.187242e+00	
76	6.482375e-02	1.072208e+01	5.534615e+00	5.187242e+00	
77	6.582375e-02	1.054753e+01	5.360068e+00	5.187242e+00	
78	6.682375e-02	1.036257e+01	5.175112e+00	5.187242e+00	
79	6.782375e-02	1.016738e+01	4.979929e+00	5.187242e+00	
80	6.882375e-02	9.962162e+00	4.774713e+00	5.187242e+00	
81	6.982375e-02	9.747110e+00	4.559714e+00	5.187194e+00	
82	7.082375e-02	9.522439e+00	4.337964e+00	5.184278e+00	
83	7.182375e-02	9.288370e+00	4.117313e+00	5.170866e+00	
84	7.282375e-02	9.045135e+00	3.904236e+00	5.140714e+00	
85	7.382375e-02	8.792973e+00	3.699493e+00	5.093300e+00	
86	7.482375e-02	8.532134e+00	3.500813e+00	5.031145e+00	
87	7.582375e-02	8.262875e+00	3.305280e+00	4.957424e+00	
88	7.682375e-02	7.985461e+00	3.110413e+00	4.874882e+00	
89	7.782375e-02	7.700166e+00	2.914376e+00	4.785629e+00	
90	7.882375e-02	7.407273e+00	2.715994e+00	4.691122e+00	
91	7.982375e-02	7.107069e+00	2.514582e+00	4.592335e+00	
92	8.082375e-02	6.799851e+00	2.309791e+00	4.489914e+00	
93	8.182375e-02	6.485923e+00	2.101486e+00	4.384297e+00	
94	8.282375e-02	6.165594e+00	1.889670e+00	4.275789e+00	
95	8.382375e-02	5.839180e+00	1.674432e+00	4.164619e+00	
96	8.482375e-02	5.507004e+00	1.455912e+00	4.050969e+00	
97	8.582375e-02	5.169393e+00	1.234284e+00	3.934992e+00	
98	8.682375e-02	4.826681e+00	1.009740e+00	3.816830e+00	
99	8.782375e-02	4.479205e+00	7.824867e-01	3.696614e+00	
100	8.882375e-02	4.127308e+00	5.527383e-01	3.574474e+00	
101	8.982375e-02	3.771339e+00	3.207149e-01	3.450536e+00	
102	9.082375e-02	3.411647e+00	8.664086e-02	3.324927e+00	
103	9.182375e-02	3.048589e+00	-1.49256e-01	3.197775e+00	
104	9.282375e-02	2.682522e+00	-3.86266e-01	3.069256e+00	
105	9.382375e-02	2.313808e+00	-5.76728e-01	2.944309e+00	
106	9.460920e-02	2.022583e+00	-6.09323e-01	2.860169e+00	
107	9.544322e-02	1.712004e+00	-6.02201e-01	2.793087e+00	
108	9.644322e-02	1.338086e+00	-6.10387e-01	2.734463e+00	
109	9.744322e-02	9.628470e-01	-6.07542e-01	2.690969e+00	
110	9.844322e-02	5.866581e-01	-6.11146e-01	2.657791e+00	
111	9.944322e-02	2.098902e-01	-6.09629e-01	2.631593e+00	
112	1.004432e-01	-1.67085e-01	-6.11616e-01	2.610510e+00	

Index   time            in              net-_c1-pad1_   net-_c2-pad1_   
--------------------------------------------------------------------------------
113	1.014432e-01	-5.43895e-01	-6.10793e-01	2.593147e+00	
114	1.024432e-01	-9.20168e-01	-6.11572e-01	2.578660e+00	
115	1.034432e-01	-1.29553e+00	-6.11075e-01	2.566390e+00	
116	1.044432e-01	-1.66962e+00	-6.11479e-01	2.555888e+00	
117	1.054432e-01	-2.04206e+00	-6.11135e-01	2.546798e+00	
118	1.064432e-01	-2.41248e+00	-6.11266e-01	2.538868e+00	
119	1.074432e-01	-2.78053e+00	-6.10973e-01	2.531891e+00	
120	1.084432e-01	-3.14582e+00	-6.10925e-01	2.525713e+00	
121	1.094432e-01	-3.50802e+00	-6.10630e-01	2.520206e+00	
122	1.104432e-01	-3.86675e+00	-6.10453e-01	2.515271e+00	
123	1.114432e-01	-4.22167e+00	-6.10126e-01	2.510825e+00	
124	1.124432e-01	-4.57242e+00	-6.09848e-01	2.506801e+00	
125	1.134432e-01	-4.91866e+00	-6.09472e-01	2.503144e+00	
126	1.144432e-01	-5.26004e+00	-6.09105e-01	2.499808e+00	
127	1.154432e-01	-5.59623e+00	-6.08669e-01	2.496753e+00	
128	1.164432e-01	-5.92690e+00	-6.08220e-01	2.493947e+00	
129	1.174432e-01	-6.25172e+00	-6.07716e-01	2.491362e+00	
130	1.184432e-01	-6.57037e+00	-6.07186e-01	2.488975e+00	
131	1.194432e-01	-6.88254e+00	-6.06606e-01	2.486764e+00	
132	1.204432e-01	-7.18791e+00	-6.05991e-01	2.484713e+00	
133	1.214432e-01	-7.48619e+00	-6.05329e-01	2.482806e+00	
134	1.224432e-01	-7.77709e+00	-6.04624e-01	2.481031e+00	
135	1.234432e-01	-8.06031e+00	-6.03870e-01	2.479375e+00	
136	1.244432e-01	-8.33557e+00	-6.03068e-01	2.477828e+00	
137	1.254432e-01	-8.60261e+00	-6.02211e-01	2.476383e+00	
138	1.264432e-01	-8.86115e+00	-6.01300e-01	2.475030e+00	
139	1.274432e-01	-9.11096e+00	-6.00328e-01	2.473763e+00	
140	1.284432e-01	-9.35177e+00	-5.99292e-01	2.472576e+00	
141	1.294432e-01	-9.58335e+00	-5.98188e-01	2.471464e+00	
142	1.304432e-01	-9.80547e+00	-5.97009e-01	2.470422e+00	
143	1.314432e-01	-1.00179e+01	-5.95749e-01	2.469445e+00	
144	1.324432e-01	-1.02205e+01	-5.94401e-01	2.468531e+00	
145	1.334432e-01	-1.04130e+01	-5.92955e-01	2.467675e+00	
146	1.344432e-01	-1.05952e+01	-5.91400e-01	2.466875e+00	
147	1.354432e-01	-1.07669e+01	-5.89725e-01	2.466128e+00	
148	1.364432e-01	-1.09280e+01	-5.87913e-01	2.465431e+00	
149	1.374432e-01	-1.10783e+01	-5.85946e-01	2.464784e+00	
150	1.384432e-01	-1.12177e+01	-5.83801e-01	2.464185e+00	
151	1.394432e-01	-1.13461e+01	-5.81448e-01	2.463631e+00	
152	1.404432e-01	-1.14632e+01	-5.78851e-01	2.463122e+00	
153	1.414432e-01	-1.15690e+01	-5.75963e-01	2.462657e+00	
154	1.424432e-01	-1.16634e+01	-5.72719e-01	2.462236e+00	
155	1.434432e-01	-1.17463e+01	-5.69036e-01	2.461858e+00	
156	1.444432e-01	-1.18176e+01	-5.64796e-01	2.461523e+00	
157	1.454432e-01	-1.18772e+01	-5.59833e-01	2.461231e+00	
158	1.464432e-01	-1.19252e+01	-5.53902e-01	2.460982e+00	
159	1.474432e-01	-1.19613e+01	-5.46639e-01	2.460777e+00	
160	1.484432e-01	-1.19857e+01	-5.37467e-01	2.460616e+00	
161	1.494432e-01	-1.19982e+01	-5.25534e-01	2.460497e+00	
162	1.504432e-01	-1.19988e+01	-5.09604e-01	2.460418e+00	
163	1.514432e-01	-1.19877e+01	-4.88026e-01	2.460373e+00	
164	1.524432e-01	-1.19647e+01	-4.59004e-01	2.460352e+00	
165	1.534432e-01	-1.19299e+01	-4.21012e-01	2.460344e+00	
166	1.544432e-01	-1.18833e+01	-3.72987e-01	2.460341e+00	
167	1.554432e-01	-1.18250e+01	-3.14188e-01	2.460341e+00	
168	1.564432e-01	-1.17550e+01	-2.44103e-01	2.460341e+00	
169	1.574432e-01	-1.16734e+01	-1.62513e-01	2.460341e+00	
170	1.584432e-01	-1.15803e+01	-6.94159e-02	2.460341e+00	

Index   time            in              net-_c1-pad1_   net-_c2-pad1_   
--------------------------------------------------------------------------------
171	1.594432e-01	-1.14758e+01	3.510726e-02	2.460341e+00	
172	1.604432e-01	-1.13599e+01	1.509551e-01	2.460341e+00	
173	1.614432e-01	-1.12329e+01	2.780137e-01	2.460341e+00	
174	1.624432e-01	-1.10947e+01	4.161575e-01	2.460341e+00	
175	1.634432e-01	-1.09456e+01	5.652503e-01	2.460341e+00	
176	1.644432e-01	-1.07857e+01	7.251449e-01	2.460341e+00	
177	1.654432e-01	-1.06152e+01	8.956837e-01	2.460341e+00	
178	1.664432e-01	-1.04342e+01	1.076698e+00	2.460341e+00	
179	1.674432e-01	-1.02428e+01	1.268010e+00	2.460341e+00	
180	1.684432e-01	-1.00414e+01	1.469430e+00	2.460341e+00	
181	1.694432e-01	-9.83009e+00	1.680700e+00	2.460400e+00	
182	1.704432e-01	-9.60905e+00	1.899393e+00	2.462739e+00	
183	1.714432e-01	-9.37853e+00	2.119530e+00	2.473116e+00	
184	1.724432e-01	-9.13876e+00	2.336666e+00	2.495750e+00	
185	1.734432e-01	-8.88997e+00	2.550994e+00	2.530212e+00	
186	1.744432e-01	-8.63240e+00	2.764700e+00	2.574068e+00	
187	1.754432e-01	-8.36631e+00	2.980061e+00	2.624789e+00	
188	1.764432e-01	-8.09197e+00	3.198712e+00	2.680475e+00	
189	1.774432e-01	-7.80964e+00	3.421636e+00	2.739875e+00	
190	1.784432e-01	-7.51961e+00	3.649356e+00	2.802185e+00	
191	1.794432e-01	-7.22215e+00	3.881861e+00	2.867131e+00	
192	1.804432e-01	-6.91756e+00	4.117274e+00	2.936299e+00	
193	1.814432e-01	-6.60615e+00	4.352191e+00	3.012787e+00	
194	1.824432e-01	-6.28822e+00	4.584333e+00	3.098572e+00	
195	1.834432e-01	-5.96409e+00	4.813082e+00	3.193954e+00	
196	1.844432e-01	-5.63407e+00	5.038623e+00	3.298430e+00	
197	1.854432e-01	-5.29848e+00	5.261469e+00	3.411160e+00	
198	1.864432e-01	-4.95767e+00	5.482198e+00	3.531238e+00	
199	1.874432e-01	-4.61197e+00	5.701327e+00	3.657808e+00	
200	1.884432e-01	-4.26171e+00	5.919274e+00	3.790110e+00	
201	1.894432e-01	-3.90725e+00	6.136361e+00	3.927479e+00	
202	1.904432e-01	-3.54894e+00	6.352817e+00	4.069335e+00	
203	1.914432e-01	-3.18712e+00	6.568796e+00	4.215170e+00	
204	1.924432e-01	-2.82215e+00	6.784390e+00	4.364535e+00	
205	1.934432e-01	-2.45440e+00	6.999639e+00	4.517031e+00	
206	1.944432e-01	-2.08423e+00	7.214540e+00	4.672296e+00	
207	1.954432e-01	-1.71200e+00	7.429056e+00	4.830004e+00	
208	1.964432e-01	-1.33809e+00	7.643119e+00	4.989854e+00	
209	1.974432e-01	-9.62847e-01	7.856639e+00	5.151568e+00	
210	1.984432e-01	-5.86658e-01	8.069506e+00	5.314885e+00	
211	1.994432e-01	-2.09890e-01	8.281592e+00	5.479562e+00	
212	2.004432e-01	1.670848e-01	8.492759e+00	5.645366e+00	
213	2.014432e-01	5.438949e-01	8.702855e+00	5.812075e+00	
214	2.024432e-01	9.201683e-01	8.911720e+00	5.979478e+00	
215	2.034432e-01	1.295534e+00	9.119190e+00	6.147369e+00	
216	2.044432e-01	1.669620e+00	9.325090e+00	6.315551e+00	
217	2.054432e-01	2.042059e+00	9.529246e+00	6.483829e+00	
218	2.064432e-01	2.412483e+00	9.731477e+00	6.652017e+00	
219	2.074432e-01	2.780526e+00	9.931602e+00	6.819931e+00	
220	2.084432e-01	3.145825e+00	1.012944e+01	6.987391e+00	
221	2.094432e-01	3.508019e+00	1.032480e+01	7.154220e+00	
222	2.104432e-01	3.866752e+00	1.051750e+01	7.320245e+00	
223	2.114432e-01	4.221668e+00	1.070736e+01	7.485296e+00	
224	2.124432e-01	4.572418e+00	1.089420e+01	7.649205e+00	
225	2.134432e-01	4.918656e+00	1.107783e+01	7.811808e+00	
226	2.144432e-01	5.260039e+00	1.125808e+01	7.972942e+00	
227	2.154432e-01	5.596232e+00	1.143476e+01	8.132448e+00	
228	2.164432e-01	5.926901e+00	1.160770e+01	8.290169e+00	

Index   time            in              net-_c1-pad1_   net-_c2-pad1_   
--------------------------------------------------------------------------------
229	2.174432e-01	6.251722e+00	1.177674e+01	8.445953e+00	
230	2.184432e-01	6.570373e+00	1.194169e+01	8.599647e+00	
231	2.194432e-01	6.882539e+00	1.210240e+01	8.751104e+00	
232	2.204432e-01	7.187914e+00	1.225869e+01	8.900180e+00	
233	2.214432e-01	7.486195e+00	1.241041e+01	9.046734e+00	
234	2.224432e-01	7.777087e+00	1.255741e+01	9.190629e+00	
235	2.234432e-01	8.060305e+00	1.269952e+01	9.331734e+00	
236	2.244432e-01	8.335569e+00	1.283659e+01	9.469920e+00	
237	2.254432e-01	8.602606e+00	1.296848e+01	9.605067e+00	
238	2.264432e-01	8.861153e+00	1.309503e+01	9.737060e+00	
239	2.274432e-01	9.110955e+00	1.321610e+01	9.865788e+00	
240	2.284432e-01	9.351766e+00	1.333155e+01	9.991151e+00	
241	2.294432e-01	9.583348e+00	1.344123e+01	1.011305e+01	
242	2.304432e-01	9.805473e+00	1.354502e+01	1.023138e+01	
243	2.314432e-01	1.001792e+01	1.364279e+01	1.034606e+01	
244	2.324432e-01	1.022048e+01	1.373444e+01	1.045696e+01	
245	2.334432e-01	1.041296e+01	1.381990e+01	1.056397e+01	
246	2.344432e-01	1.059515e+01	1.389909e+01	1.066698e+01	
247	2.354432e-01	1.076690e+01	1.397195e+01	1.076586e+01	
248	2.364432e-01	1.092801e+01	1.403842e+01	1.086051e+01	
249	2.374432e-01	1.107835e+01	1.409845e+01	1.095081e+01	
250	2.384432e-01	1.121774e+01	1.415198e+01	1.103667e+01	
251	2.394432e-01	1.134607e+01	1.419897e+01	1.111802e+01	
252	2.404432e-01	1.146320e+01	1.423935e+01	1.119476e+01	
253	2.414432e-01	1.156902e+01	1.427308e+01	1.126685e+01	
254	2.424432e-01	1.166342e+01	1.430011e+01	1.133422e+01	
255	2.434432e-01	1.174631e+01	1.432039e+01	1.139684e+01	
256	2.444432e-01	1.181761e+01	1.433386e+01	1.145466e+01	
257	2.454432e-01	1.187725e+01	1.434048e+01	1.150767e+01	
258	2.464432e-01	1.192516e+01	1.434020e+01	1.155587e+01	
259	2.474432e-01	1.196131e+01	1.433296e+01	1.159925e+01	
260	2.484432e-01	1.198565e+01	1.431870e+01	1.163786e+01	
261	2.494432e-01	1.199816e+01	1.429735e+01	1.167172e+01	
262	2.504432e-01	1.199884e+01	1.426883e+01	1.170091e+01	
263	2.514432e-01	1.198767e+01	1.423304e+01	1.172554e+01	
264	2.524432e-01	1.196467e+01	1.418985e+01	1.174572e+01	
265	2.534432e-01	1.192986e+01	1.413912e+01	1.176164e+01	
266	2.544432e-01	1.188328e+01	1.408063e+01	1.177355e+01	
267	2.554432e-01	1.182497e+01	1.401412e+01	1.178176e+01	
268	2.564432e-01	1.175500e+01	1.393919e+01	1.178672e+01	
269	2.574432e-01	1.167342e+01	1.385525e+01	1.178907e+01	
270	2.584432e-01	1.158032e+01	1.376142e+01	1.178981e+01	
271	2.594432e-01	1.147579e+01	1.365679e+01	1.178991e+01	
272	2.604432e-01	1.135994e+01	1.354093e+01	1.178992e+01	
273	2.614432e-01	1.123288e+01	1.341387e+01	1.178992e+01	
274	2.624432e-01	1.109473e+01	1.327572e+01	1.178992e+01	
275	2.634432e-01	1.094563e+01	1.312662e+01	1.178992e+01	
276	2.644432e-01	1.078573e+01	1.296673e+01	1.178992e+01	
277	2.654432e-01	1.061519e+01	1.279619e+01	1.178992e+01	
278	2.664432e-01	1.043417e+01	1.261517e+01	1.178992e+01	
279	2.674432e-01	1.024285e+01	1.242385e+01	1.178992e+01	
280	2.684432e-01	1.004142e+01	1.222243e+01	1.178992e+01	
281	2.694432e-01	9.830089e+00	1.201110e+01	1.178992e+01	
282	2.704432e-01	9.609053e+00	1.179006e+01	1.178992e+01	
283	2.714432e-01	9.378534e+00	1.155955e+01	1.178992e+01	
284	2.724432e-01	9.138759e+00	1.131978e+01	1.178992e+01	
285	2.734432e-01	8.889965e+00	1.107099e+01	1.178992e+01	
286	2.744432e-01	8.632398e+00	1.081342e+01	1.178992e+01	

Index   time            in              net-_c1-pad1_   net-_c2-pad1_   
--------------------------------------------------------------------------------
287	2.754432e-01	8.366312e+00	1.054734e+01	1.178992e+01	
288	2.764432e-01	8.091969e+00	1.027300e+01	1.178992e+01	
289	2.774432e-01	7.809641e+00	9.990678e+00	1.178992e+01	
290	2.784432e-01	7.519605e+00	9.700646e+00	1.178992e+01	
291	2.794432e-01	7.222149e+00	9.403196e+00	1.178992e+01	
292	2.804432e-01	6.917565e+00	9.100486e+00	1.178805e+01	
293	2.814432e-01	6.606154e+00	8.801018e+00	1.177611e+01	
294	2.824432e-01	6.288224e+00	8.513620e+00	1.174558e+01	
295	2.834432e-01	5.964088e+00	8.240090e+00	1.169498e+01	
296	2.844432e-01	5.634066e+00	7.978320e+00	1.162674e+01	
297	2.854432e-01	5.298484e+00	7.725177e+00	1.154430e+01	
298	2.864432e-01	4.957673e+00	7.477771e+00	1.145090e+01	
299	2.874432e-01	4.611970e+00	7.233791e+00	1.134918e+01	
300	2.884432e-01	4.261715e+00	6.991573e+00	1.124115e+01	
301	2.894432e-01	3.907254e+00	6.749986e+00	1.112828e+01	
302	2.904432e-01	3.548937e+00	6.508306e+00	1.101165e+01	
303	2.914432e-01	3.187118e+00	6.266102e+00	1.089203e+01	
304	2.924432e-01	2.822154e+00	6.023156e+00	1.077002e+01	
305	2.934432e-01	2.454404e+00	5.779393e+00	1.064604e+01	
306	2.944432e-01	2.084233e+00	5.534841e+00	1.052042e+01	
307	2.954432e-01	1.712004e+00	5.289597e+00	1.039344e+01	
308	2.964432e-01	1.338086e+00	5.043802e+00	1.026532e+01	
309	2.974432e-01	9.628470e-01	4.797633e+00	1.013626e+01	
310	2.984432e-01	5.866581e-01	4.551284e+00	1.000642e+01	
311	2.994432e-01	2.098902e-01	4.304968e+00	9.875974e+00	
312	3.004432e-01	-1.67085e-01	4.058903e+00	9.745069e+00	
313	3.014432e-01	-5.43895e-01	3.813315e+00	9.613852e+00	
314	3.024432e-01	-9.20168e-01	3.568432e+00	9.482465e+00	
315	3.034432e-01	-1.29553e+00	3.324487e+00	9.351051e+00	
316	3.044432e-01	-1.66962e+00	3.081710e+00	9.219746e+00	
317	3.054432e-01	-2.04206e+00	2.840334e+00	9.088688e+00	
318	3.064432e-01	-2.41248e+00	2.600589e+00	8.958013e+00	
319	3.074432e-01	-2.78053e+00	2.362707e+00	8.827857e+00	
320	3.084432e-01	-3.14582e+00	2.126916e+00	8.698354e+00	
321	3.094432e-01	-3.50802e+00	1.893444e+00	8.569638e+00	
322	3.104432e-01	-3.86675e+00	1.662515e+00	8.441840e+00	
323	3.114432e-01	-4.22167e+00	1.434352e+00	8.315092e+00	
324	3.124432e-01	-4.57242e+00	1.209176e+00	8.189523e+00	
325	3.134432e-01	-4.91866e+00	9.872052e-01	8.065262e+00	
326	3.144432e-01	-5.26004e+00	7.686539e-01	7.942436e+00	
327	3.154432e-01	-5.59623e+00	5.537344e-01	7.821168e+00	
328	3.164432e-01	-5.92690e+00	3.426554e-01	7.701584e+00	
329	3.174432e-01	-6.25172e+00	1.356225e-01	7.583802e+00	
330	3.184432e-01	-6.57037e+00	-6.71624e-02	7.467943e+00	
331	3.194432e-01	-6.88254e+00	-2.65478e-01	7.354124e+00	
332	3.204432e-01	-7.18791e+00	-4.57252e-01	7.242598e+00	
333	3.214259e-01	-7.48109e+00	-5.82295e-01	7.139617e+00	
334	3.223598e-01	-7.75312e+00	-5.99737e-01	7.056967e+00	
335	3.233598e-01	-8.03699e+00	-5.94901e-01	6.988914e+00	
336	3.243598e-01	-8.31292e+00	-5.99404e-01	6.936702e+00	
337	3.253598e-01	-8.58066e+00	-5.97373e-01	6.895540e+00	
338	3.263598e-01	-8.83992e+00	-5.98551e-01	6.862611e+00	
339	3.273598e-01	-9.09046e+00	-5.97391e-01	6.835751e+00	
340	3.283598e-01	-9.33203e+00	-5.97252e-01	6.813562e+00	
341	3.293598e-01	-9.56439e+00	-5.96113e-01	6.794974e+00	
342	3.303598e-01	-9.78732e+00	-5.95400e-01	6.779240e+00	
343	3.313598e-01	-1.00006e+01	-5.94211e-01	6.765786e+00	
344	3.323598e-01	-1.02040e+01	-5.93109e-01	6.754190e+00	

Index   time            in              net-_c1-pad1_   net-_c2-pad1_   
--------------------------------------------------------------------------------
345	3.333598e-01	-1.03973e+01	-5.91754e-01	6.744120e+00	
346	3.343598e-01	-1.05804e+01	-5.90342e-01	6.735323e+00	
347	3.353598e-01	-1.07530e+01	-5.88749e-01	6.727595e+00	
348	3.363598e-01	-1.09150e+01	-5.87027e-01	6.720777e+00	
349	3.373598e-01	-1.10662e+01	-5.85126e-01	6.714738e+00	
350	3.383598e-01	-1.12065e+01	-5.83043e-01	6.709373e+00	
351	3.393598e-01	-1.13358e+01	-5.80741e-01	6.704597e+00	
352	3.403598e-01	-1.14539e+01	-5.78189e-01	6.700340e+00	
353	3.413598e-01	-1.15606e+01	-5.75340e-01	6.696543e+00	
354	3.423598e-01	-1.16560e+01	-5.72132e-01	6.693160e+00	
355	3.433598e-01	-1.17398e+01	-5.68481e-01	6.690152e+00	
356	3.443598e-01	-1.18121e+01	-5.64272e-01	6.687490e+00	
357	3.453598e-01	-1.18727e+01	-5.59340e-01	6.685151e+00	
358	3.463598e-01	-1.19216e+01	-5.53448e-01	6.683118e+00	
359	3.473598e-01	-1.19587e+01	-5.46239e-01	6.681382e+00	
360	3.483598e-01	-1.19841e+01	-5.37152e-01	6.679940e+00	
361	3.493598e-01	-1.19976e+01	-5.25365e-01	6.678795e+00	
362	3.503598e-01	-1.19992e+01	-5.09689e-01	6.677948e+00	
363	3.513598e-01	-1.19891e+01	-4.88528e-01	6.677390e+00	
364	3.523598e-01	-1.19670e+01	-4.60115e-01	6.677081e+00	
365	3.533598e-01	-1.19332e+01	-4.22896e-01	6.676948e+00	
366	3.543598e-01	-1.18876e+01	-3.75749e-01	6.676906e+00	
367	3.553598e-01	-1.18303e+01	-3.17883e-01	6.676897e+00	
368	3.563598e-01	-1.17613e+01	-2.48756e-01	6.676895e+00	
369	3.573598e-01	-1.16807e+01	-1.68127e-01	6.676895e+00	
370	3.583598e-01	-1.15885e+01	-7.59867e-02	6.676895e+00	
371	3.593598e-01	-1.14849e+01	2.758769e-02	6.676895e+00	
372	3.603598e-01	-1.13700e+01	1.424958e-01	6.676895e+00	
373	3.613598e-01	-1.12439e+01	2.686246e-01	6.676895e+00	
374	3.623598e-01	-1.11067e+01	4.058495e-01	6.676895e+00	
375	3.633598e-01	-1.09585e+01	5.540353e-01	6.676895e+00	
