* c:\users\prana\esim-workspace\cockroft_walton_charge_pump\cockroft_walton_charge_pump.cir
Transient Analysis  Sat Mar 05 17:52:38  2022
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
135	1.234432e-01	2.800833e-04	
136	1.244432e-01	2.720484e-04	
137	1.254432e-01	2.637385e-04	
138	1.264432e-01	2.551794e-04	
139	1.274432e-01	2.463691e-04	
140	1.284432e-01	2.373238e-04	
141	1.294432e-01	2.280491e-04	
142	1.304432e-01	2.185572e-04	
143	1.314432e-01	2.088576e-04	
144	1.324432e-01	1.989614e-04	
145	1.334432e-01	1.888802e-04	
146	1.344432e-01	1.786254e-04	
147	1.354432e-01	1.682101e-04	
148	1.364432e-01	1.576469e-04	
149	1.374432e-01	1.469511e-04	
150	1.384432e-01	1.361375e-04	
151	1.394432e-01	1.252246e-04	
152	1.404432e-01	1.142314e-04	
153	1.414432e-01	1.031826e-04	
154	1.424432e-01	9.210639e-05	
155	1.434432e-01	8.104111e-05	
156	1.444432e-01	7.003605e-05	
157	1.454432e-01	5.916343e-05	
158	1.464432e-01	4.852740e-05	
159	1.474432e-01	3.828967e-05	
160	1.484432e-01	2.873754e-05	
161	1.494432e-01	2.015540e-05	
162	1.504432e-01	1.304848e-05	
163	1.514432e-01	7.769932e-06	
164	1.524432e-01	4.275143e-06	
165	1.534432e-01	2.095361e-06	
166	1.544432e-01	7.931650e-07	
167	1.554432e-01	1.895408e-07	
168	1.564432e-01	2.542809e-08	
169	1.574432e-01	-3.26233e-10	
170	1.584432e-01	-3.44518e-09	

Index   time            alli            
--------------------------------------------------------------------------------
171	1.594432e-01	-4.18520e-09	
172	1.604432e-01	-4.36266e-09	
173	1.614432e-01	-4.65780e-09	
174	1.624432e-01	-4.77752e-09	
175	1.634432e-01	-5.02419e-09	
176	1.644432e-01	-5.10150e-09	
177	1.654432e-01	-5.31068e-09	
178	1.664432e-01	-5.35415e-09	
179	1.674432e-01	-5.53337e-09	
180	1.684432e-01	-5.81152e-09	
181	1.694432e-01	-1.23799e-07	
182	1.704432e-01	-4.56362e-06	
183	1.714432e-01	-1.61998e-05	
184	1.724432e-01	-2.90777e-05	
185	1.734432e-01	-3.98550e-05	
186	1.744432e-01	-4.78672e-05	
187	1.754432e-01	-5.35828e-05	
188	1.764432e-01	-5.78008e-05	
189	1.774432e-01	-6.10079e-05	
190	1.784432e-01	-6.36220e-05	
191	1.794432e-01	-6.62809e-05	
192	1.804432e-01	-7.20624e-05	
193	1.814432e-01	-8.09240e-05	
194	1.824432e-01	-9.06538e-05	
195	1.834432e-01	-1.00120e-04	
196	1.844432e-01	-1.08841e-04	
197	1.854432e-01	-1.16629e-04	
198	1.864432e-01	-1.23535e-04	
199	1.874432e-01	-1.29615e-04	
200	1.884432e-01	-1.35000e-04	
201	1.894432e-01	-1.39749e-04	
202	1.904432e-01	-1.43974e-04	
203	1.914432e-01	-1.47707e-04	
204	1.924432e-01	-1.51034e-04	
205	1.934432e-01	-1.53967e-04	
206	1.944432e-01	-1.56574e-04	
207	1.954432e-01	-1.58852e-04	
208	1.964432e-01	-1.60858e-04	
209	1.974432e-01	-1.62579e-04	
210	1.984432e-01	-1.64065e-04	
211	1.994432e-01	-1.65298e-04	
212	2.004432e-01	-1.66320e-04	
213	2.014432e-01	-1.67109e-04	
214	2.024432e-01	-1.67706e-04	
215	2.034432e-01	-1.68086e-04	
216	2.044432e-01	-1.68286e-04	
217	2.054432e-01	-1.68280e-04	
218	2.064432e-01	-1.68105e-04	
219	2.074432e-01	-1.67732e-04	
220	2.084432e-01	-1.67196e-04	
221	2.094432e-01	-1.66470e-04	
222	2.104432e-01	-1.65588e-04	
223	2.114432e-01	-1.64522e-04	
224	2.124432e-01	-1.63305e-04	
225	2.134432e-01	-1.61908e-04	
226	2.144432e-01	-1.60367e-04	
227	2.154432e-01	-1.58653e-04	
228	2.164432e-01	-1.56798e-04	

Index   time            alli            
--------------------------------------------------------------------------------
229	2.174432e-01	-1.54776e-04	
230	2.184432e-01	-1.52620e-04	
231	2.194432e-01	-1.50302e-04	
232	2.204432e-01	-1.47857e-04	
233	2.214432e-01	-1.45258e-04	
234	2.224432e-01	-1.42540e-04	
235	2.234432e-01	-1.39676e-04	
236	2.244432e-01	-1.36703e-04	
237	2.254432e-01	-1.33596e-04	
238	2.264432e-01	-1.30394e-04	
239	2.274432e-01	-1.27069e-04	
240	2.284432e-01	-1.23661e-04	
241	2.294432e-01	-1.20140e-04	
242	2.304432e-01	-1.16537e-04	
243	2.314432e-01	-1.12814e-04	
244	2.324432e-01	-1.08994e-04	
245	2.334432e-01	-1.05039e-04	
246	2.344432e-01	-1.00979e-04	
247	2.354432e-01	-9.67874e-05	
248	2.364432e-01	-9.25027e-05	
249	2.374432e-01	-8.81025e-05	
250	2.384432e-01	-8.36289e-05	
251	2.394432e-01	-7.90598e-05	
252	2.404432e-01	-7.44371e-05	
253	2.414432e-01	-6.97390e-05	
254	2.424432e-01	-6.50079e-05	
255	2.434432e-01	-6.02226e-05	
256	2.444432e-01	-5.54267e-05	
257	2.454432e-01	-5.06009e-05	
258	2.464432e-01	-4.57914e-05	
259	2.474432e-01	-4.09819e-05	
260	2.484432e-01	-3.62230e-05	
261	2.494432e-01	-3.15041e-05	
262	2.504432e-01	-2.68832e-05	
263	2.514432e-01	-2.23601e-05	
264	2.524432e-01	-1.80069e-05	
265	2.534432e-01	-1.38432e-05	
266	2.544432e-01	-9.96914e-06	
267	2.554432e-01	-6.44845e-06	
268	2.564432e-01	-3.46223e-06	
269	2.574432e-01	-1.25317e-06	
270	2.584432e-01	-2.07931e-07	
271	2.594432e-01	-7.50012e-09	
272	2.604432e-01	-2.13176e-09	
273	2.614432e-01	4.995815e-09	
274	2.624432e-01	-1.53180e-09	
275	2.634432e-01	5.304070e-09	
276	2.644432e-01	-1.22632e-09	
277	2.654432e-01	5.610548e-09	
278	2.664432e-01	-9.18794e-10	
279	2.674432e-01	5.919203e-09	
280	2.684432e-01	-6.08881e-10	
281	2.694432e-01	6.230521e-09	
282	2.704432e-01	-2.95992e-10	
283	2.714432e-01	6.544880e-09	
284	2.724432e-01	2.060321e-11	
285	2.734432e-01	6.863671e-09	
286	2.744432e-01	3.418474e-10	

Index   time            alli            
--------------------------------------------------------------------------------
287	2.754432e-01	7.187662e-09	
288	2.764432e-01	6.689143e-10	
289	2.774432e-01	7.518179e-09	
290	2.784432e-01	1.003360e-09	
291	2.794432e-01	1.163393e-08	
292	2.804432e-01	3.736201e-06	
293	2.814432e-01	2.014875e-05	
294	2.824432e-01	4.091493e-05	
295	2.834432e-01	6.029712e-05	
296	2.844432e-01	7.620707e-05	
297	2.854432e-01	8.867077e-05	
298	2.864432e-01	9.813825e-05	
299	2.874432e-01	1.053095e-04	
300	2.884432e-01	1.107647e-04	
301	2.894432e-01	1.149831e-04	
302	2.904432e-01	1.182893e-04	
303	2.914432e-01	1.209420e-04	
304	2.924432e-01	1.230944e-04	
305	2.934432e-01	1.248794e-04	
306	2.944432e-01	1.263603e-04	
307	2.954432e-01	1.276072e-04	
308	2.964432e-01	1.286399e-04	
309	2.974432e-01	1.294986e-04	
310	2.984432e-01	1.301831e-04	
311	2.994432e-01	1.307200e-04	
312	3.004432e-01	1.311000e-04	
313	3.014432e-01	1.313437e-04	
314	3.024432e-01	1.314381e-04	
315	3.034432e-01	1.314012e-04	
316	3.044432e-01	1.312185e-04	
317	3.054432e-01	1.309071e-04	
318	3.064432e-01	1.304519e-04	
319	3.074432e-01	1.298700e-04	
320	3.084432e-01	1.291461e-04	
321	3.094432e-01	1.282975e-04	
322	3.104432e-01	1.273090e-04	
323	3.114432e-01	1.261982e-04	
324	3.124432e-01	1.249503e-04	
325	3.134432e-01	1.235829e-04	
326	3.144432e-01	1.220816e-04	
327	3.154432e-01	1.204644e-04	
328	3.164432e-01	1.187171e-04	
329	3.174432e-01	1.168582e-04	
330	3.184432e-01	1.148736e-04	
331	3.194432e-01	1.128277e-04	
332	3.204432e-01	1.143747e-04	
333	3.214259e-01	2.278149e-04	
334	3.223598e-01	3.173811e-04	
335	3.233598e-01	2.600281e-04	
336	3.243598e-01	2.828395e-04	
337	3.253598e-01	2.566889e-04	
338	3.263598e-01	2.594863e-04	
339	3.273598e-01	2.439160e-04	
340	3.283598e-01	2.395027e-04	
341	3.293598e-01	2.274961e-04	
342	3.303598e-01	2.197737e-04	
343	3.313598e-01	2.091291e-04	
344	3.323598e-01	1.998617e-04	

Index   time            alli            
--------------------------------------------------------------------------------
345	3.333598e-01	1.894937e-04	
346	3.343598e-01	1.794554e-04	
347	3.353598e-01	1.689729e-04	
348	3.363598e-01	1.584882e-04	
349	3.373598e-01	1.477885e-04	
350	3.383598e-01	1.370102e-04	
351	3.393598e-01	1.261068e-04	
352	3.403598e-01	1.151352e-04	
353	3.413598e-01	1.040957e-04	
354	3.423598e-01	9.303499e-05	
355	3.433598e-01	8.197497e-05	
356	3.443598e-01	7.097972e-05	
357	3.453598e-01	6.010501e-05	
358	3.463598e-01	4.946749e-05	
359	3.473598e-01	3.920861e-05	
360	3.483598e-01	2.961913e-05	
361	3.493598e-01	2.095507e-05	
362	3.503598e-01	1.371660e-05	
363	3.513598e-01	8.243497e-06	
364	3.523598e-01	4.555842e-06	
365	3.533598e-01	2.233742e-06	
366	3.543598e-01	8.595792e-07	
367	3.553598e-01	2.094532e-07	
368	3.563598e-01	3.180663e-08	
369	3.573598e-01	-1.31866e-09	
370	3.583598e-01	-1.06135e-09	
371	3.593598e-01	-5.57615e-09	
372	3.603598e-01	-2.00232e-09	
373	3.613598e-01	-6.00242e-09	
374	3.623598e-01	-2.37819e-09	
375	3.633598e-01	-6.33757e-09	
376	3.643598e-01	-2.67832e-09	
377	3.653598e-01	-6.60696e-09	
378	3.663598e-01	-2.92034e-09	
379	3.673598e-01	-6.82437e-09	
380	3.683598e-01	-3.11544e-09	
381	3.693598e-01	-6.99908e-09	
382	3.703598e-01	-3.27138e-09	
383	3.713598e-01	-7.13766e-09	
384	3.723598e-01	-3.39380e-09	
385	3.733598e-01	-7.24497e-09	
386	3.743598e-01	-3.48694e-09	
387	3.753598e-01	-7.32501e-09	
388	3.763598e-01	-3.55411e-09	
389	3.773598e-01	-7.38021e-09	
390	3.783598e-01	-3.59796e-09	
391	3.793598e-01	-7.44492e-09	
392	3.803598e-01	-3.04862e-07	
393	3.813598e-01	-9.29871e-06	
394	3.822926e-01	-2.44189e-05	
395	3.832926e-01	-4.03227e-05	
396	3.842926e-01	-5.29646e-05	
397	3.852926e-01	-6.21736e-05	
398	3.862926e-01	-6.87106e-05	
399	3.872926e-01	-7.33434e-05	
400	3.882926e-01	-7.66473e-05	
401	3.892926e-01	-7.91205e-05	
402	3.902926e-01	-8.09912e-05	

Index   time            alli            
--------------------------------------------------------------------------------
403	3.912926e-01	-8.25024e-05	
404	3.922926e-01	-8.37103e-05	
405	3.932926e-01	-8.47463e-05	
406	3.942926e-01	-8.55958e-05	
407	3.952926e-01	-8.63458e-05	
408	3.962926e-01	-8.69544e-05	
409	3.972926e-01	-8.76178e-05	
410	3.982926e-01	-9.10375e-05	
411	3.992926e-01	-9.85790e-05	
412	4.002926e-01	-1.07251e-04	
413	4.012926e-01	-1.15587e-04	
414	4.022926e-01	-1.22913e-04	
415	4.032926e-01	-1.29118e-04	
416	4.042926e-01	-1.34234e-04	
417	4.052926e-01	-1.38433e-04	
418	4.062926e-01	-1.41813e-04	
419	4.072926e-01	-1.44530e-04	
420	4.082926e-01	-1.46638e-04	
421	4.092926e-01	-1.48250e-04	
422	4.102926e-01	-1.49385e-04	
423	4.112926e-01	-1.50129e-04	
424	4.122926e-01	-1.50481e-04	
425	4.132926e-01	-1.50511e-04	
426	4.142926e-01	-1.50205e-04	
427	4.152926e-01	-1.49625e-04	
428	4.162926e-01	-1.48752e-04	
429	4.172926e-01	-1.47641e-04	
430	4.182926e-01	-1.46267e-04	
431	4.192926e-01	-1.44684e-04	
432	4.202926e-01	-1.42865e-04	
433	4.212926e-01	-1.40858e-04	
434	4.222926e-01	-1.38636e-04	
435	4.232926e-01	-1.36247e-04	
436	4.242926e-01	-1.33660e-04	
437	4.252926e-01	-1.30924e-04	
438	4.262926e-01	-1.28007e-04	
439	4.272926e-01	-1.24957e-04	
440	4.282926e-01	-1.21742e-04	
441	4.292926e-01	-1.18411e-04	
442	4.302926e-01	-1.14933e-04	
443	4.312926e-01	-1.11357e-04	
444	4.322926e-01	-1.07655e-04	
445	4.332926e-01	-1.03880e-04	
446	4.342926e-01	-1.00008e-04	
447	4.352926e-01	-9.60918e-05	
448	4.362926e-01	-9.21018e-05	
449	4.372926e-01	-8.80721e-05	
450	4.382926e-01	-8.39433e-05	
451	4.392926e-01	-7.97287e-05	
452	4.402926e-01	-7.53781e-05	
453	4.412926e-01	-7.09348e-05	
454	4.422926e-01	-6.63747e-05	
455	4.432926e-01	-6.17538e-05	
456	4.442926e-01	-5.70526e-05	
457	4.452926e-01	-5.23276e-05	
458	4.462926e-01	-4.75592e-05	
459	4.472926e-01	-4.28049e-05	
460	4.482926e-01	-3.80468e-05	

Index   time            alli            
--------------------------------------------------------------------------------
461	4.492926e-01	-3.33462e-05	
462	4.502926e-01	-2.86909e-05	
463	4.512926e-01	-2.41501e-05	
464	4.522926e-01	-1.97234e-05	
465	4.532926e-01	-1.54966e-05	
466	4.542926e-01	-1.14930e-05	
467	4.552926e-01	-7.83422e-06	
468	4.562926e-01	-4.60258e-06	
469	4.572926e-01	-2.04336e-06	
470	4.582926e-01	-4.76915e-07	
471	4.592926e-01	-4.36581e-08	
472	4.602926e-01	4.859331e-09	
473	4.612926e-01	-3.32695e-09	
474	4.622926e-01	6.357930e-09	
475	4.632926e-01	-3.03947e-09	
476	4.642926e-01	6.629999e-09	
477	4.652926e-01	-2.76761e-09	
478	4.662926e-01	6.901779e-09	
479	4.672926e-01	-2.49617e-09	
480	4.682926e-01	7.173242e-09	
481	4.692926e-01	-2.22456e-09	
482	4.702926e-01	7.444841e-09	
483	4.712926e-01	-1.95294e-09	
484	4.722926e-01	7.716176e-09	
485	4.732926e-01	-1.68117e-09	
486	4.742926e-01	7.988107e-09	
487	4.752926e-01	-1.40902e-09	
488	4.762926e-01	8.260561e-09	
489	4.772926e-01	-1.13618e-09	
490	4.782926e-01	8.533888e-09	
491	4.792926e-01	-8.62245e-10	
492	4.802926e-01	8.808560e-09	
493	4.812926e-01	-5.86675e-10	
494	4.822926e-01	9.085204e-09	
495	4.832926e-01	-3.08754e-10	
496	4.842926e-01	9.364636e-09	
497	4.852926e-01	-2.75447e-11	
498	4.862926e-01	9.647929e-09	
499	4.872926e-01	2.581835e-10	
500	4.882926e-01	9.942056e-09	
501	4.892926e-01	5.749069e-07	
502	4.902926e-01	1.430203e-05	
503	4.912926e-01	3.707606e-05	
504	4.922926e-01	5.968690e-05	
505	4.932926e-01	7.844454e-05	
506	4.942926e-01	9.307483e-05	
507	4.952926e-01	1.039226e-04	
508	4.962926e-01	1.118873e-04	
509	4.972926e-01	1.176009e-04	
510	4.982926e-01	1.217399e-04	
511	4.992926e-01	1.246415e-04	
512	5.002926e-01	1.267181e-04	
513	5.012926e-01	1.280974e-04	
514	5.022926e-01	1.290350e-04	
515	5.032926e-01	1.295446e-04	
516	5.042926e-01	1.298003e-04	
517	5.052926e-01	1.297584e-04	
518	5.062926e-01	1.295529e-04	

Index   time            alli            
--------------------------------------------------------------------------------
519	5.072926e-01	1.291124e-04	
520	5.082926e-01	1.285518e-04	
521	5.092926e-01	1.277865e-04	
522	5.102926e-01	1.269224e-04	
523	5.112926e-01	1.258692e-04	
524	5.122926e-01	1.247286e-04	
525	5.132926e-01	1.234076e-04	
526	5.142926e-01	1.220065e-04	
527	5.152926e-01	1.204311e-04	
528	5.162926e-01	1.187810e-04	
529	5.172926e-01	1.169618e-04	
530	5.182926e-01	1.150730e-04	
531	5.192926e-01	1.130204e-04	
532	5.202926e-01	1.109034e-04	
533	5.212926e-01	1.086280e-04	
534	5.222926e-01	1.062940e-04	
535	5.232926e-01	1.038074e-04	
536	5.242926e-01	1.012682e-04	
537	5.252926e-01	9.860267e-05	
538	5.262926e-01	9.713189e-05	
539	5.272926e-01	1.221862e-04	
540	5.282926e-01	2.588507e-04	
541	5.292926e-01	2.156134e-04	
542	5.302926e-01	2.246509e-04	
543	5.312926e-01	2.061854e-04	
544	5.322926e-01	2.012144e-04	
545	5.332926e-01	1.890919e-04	
546	5.342926e-01	1.801694e-04	
547	5.352926e-01	1.692255e-04	
548	5.362926e-01	1.590903e-04	
549	5.372926e-01	1.483007e-04	
550	5.382926e-01	1.376446e-04	
551	5.392926e-01	1.267309e-04	
552	5.402926e-01	1.158226e-04	
553	5.412926e-01	1.047825e-04	
554	5.422926e-01	9.376954e-05	
555	5.432926e-01	8.270672e-05	
556	5.442926e-01	7.175457e-05	
557	5.452926e-01	6.087524e-05	
558	5.462926e-01	5.027942e-05	
559	5.472926e-01	4.001385e-05	
560	5.482926e-01	3.045813e-05	
561	5.492926e-01	2.176342e-05	
562	5.502926e-01	1.449724e-05	
563	5.512926e-01	8.872083e-06	
564	5.522926e-01	4.998211e-06	
565	5.532926e-01	2.432588e-06	
566	5.542926e-01	9.438667e-07	
567	5.552926e-01	2.159676e-07	
568	5.562926e-01	4.660714e-08	
569	5.572926e-01	-1.25738e-08	
570	5.582926e-01	1.080758e-08	
571	5.592926e-01	-1.71214e-08	
572	5.602926e-01	9.846459e-09	
573	5.612926e-01	-1.75320e-08	
574	5.622926e-01	9.485565e-09	
575	5.632926e-01	-1.78536e-08	
576	5.642926e-01	9.197411e-09	

Index   time            alli            
--------------------------------------------------------------------------------
577	5.652926e-01	-1.81126e-08	
578	5.662926e-01	8.964230e-09	
579	5.672926e-01	-1.83227e-08	
580	5.682926e-01	8.774935e-09	
581	5.692926e-01	-1.84930e-08	
582	5.702926e-01	8.621996e-09	
583	5.712926e-01	-1.86299e-08	
584	5.722926e-01	8.500110e-09	
585	5.732926e-01	-1.87378e-08	
586	5.742926e-01	8.405399e-09	
587	5.752926e-01	-1.88200e-08	
588	5.762926e-01	8.334919e-09	
589	5.772926e-01	-1.88793e-08	
590	5.782926e-01	8.286345e-09	
591	5.792926e-01	-1.89177e-08	
592	5.802926e-01	8.257782e-09	
593	5.812926e-01	-1.89368e-08	
594	5.822926e-01	8.247631e-09	
595	5.832926e-01	-1.89383e-08	
596	5.842926e-01	8.254144e-09	
597	5.852926e-01	-1.89235e-08	
598	5.862926e-01	8.276853e-09	
599	5.872926e-01	-1.88932e-08	
600	5.882926e-01	8.314307e-09	
601	5.892926e-01	-2.31383e-08	
602	5.902926e-01	-4.25732e-06	
603	5.912623e-01	-1.92868e-05	
604	5.922623e-01	-3.68606e-05	
605	5.932623e-01	-5.18744e-05	
606	5.942623e-01	-6.31669e-05	
607	5.952623e-01	-7.13750e-05	
608	5.962623e-01	-7.70814e-05	
609	5.972623e-01	-8.10724e-05	
610	5.982623e-01	-8.37857e-05	
611	5.992623e-01	-8.56857e-05	
612	6.002623e-01	-8.69387e-05	
613	6.012623e-01	-8.78078e-05	
614	6.022623e-01	-8.83186e-05	
615	6.032623e-01	-8.87168e-05	
616	6.042623e-01	-9.11505e-05	
617	6.052623e-01	-9.73945e-05	
618	6.062623e-01	-1.04791e-04	
619	6.072623e-01	-1.11985e-04	
620	6.082623e-01	-1.18271e-04	
621	6.092623e-01	-1.23537e-04	
622	6.102623e-01	-1.27748e-04	
623	6.112623e-01	-1.31089e-04	
624	6.122623e-01	-1.33612e-04	
625	6.132623e-01	-1.35503e-04	
626	6.142623e-01	-1.36780e-04	
627	6.152623e-01	-1.37589e-04	
628	6.162623e-01	-1.37918e-04	
629	6.172623e-01	-1.37883e-04	
630	6.182623e-01	-1.37451e-04	
631	6.192623e-01	-1.36724e-04	
632	6.202623e-01	-1.35657e-04	
633	6.212623e-01	-1.34342e-04	
634	6.222623e-01	-1.32728e-04	

Index   time            alli            
--------------------------------------------------------------------------------
635	6.232623e-01	-1.30903e-04	
636	6.242623e-01	-1.28811e-04	
637	6.252623e-01	-1.26537e-04	
638	6.262623e-01	-1.24023e-04	
639	6.272623e-01	-1.21350e-04	
640	6.282623e-01	-1.18461e-04	
641	6.292623e-01	-1.15435e-04	
642	6.302623e-01	-1.12213e-04	
643	6.312623e-01	-1.08876e-04	
644	6.322623e-01	-1.05362e-04	
645	6.332623e-01	-1.01754e-04	
646	6.342623e-01	-9.79902e-05	
647	6.352623e-01	-9.41551e-05	
648	6.362623e-01	-9.01908e-05	
649	6.372623e-01	-8.61856e-05	
650	6.382623e-01	-8.20879e-05	
651	6.392623e-01	-7.79907e-05	
652	6.402623e-01	-7.38374e-05	
653	6.412623e-01	-6.96931e-05	
654	6.422623e-01	-6.54533e-05	
655	6.432623e-01	-6.11550e-05	
656	6.442623e-01	-5.67173e-05	
657	6.452623e-01	-5.22243e-05	
658	6.462623e-01	-4.76273e-05	
659	6.472623e-01	-4.30238e-05	
660	6.482623e-01	-3.83690e-05	
661	6.492623e-01	-3.37620e-05	
662	6.502623e-01	-2.91615e-05	
663	6.512623e-01	-2.46725e-05	
664	6.522623e-01	-2.02630e-05	
665	6.532623e-01	-1.60525e-05	
666	6.542623e-01	-1.20306e-05	
667	6.552623e-01	-8.34901e-06	
668	6.562623e-01	-5.04966e-06	
669	6.572623e-01	-2.38798e-06	
670	6.582623e-01	-6.32038e-07	
671	6.592623e-01	-6.90915e-08	
672	6.602623e-01	7.671754e-09	
673	6.612623e-01	-7.19409e-09	
674	6.622623e-01	1.000161e-08	
675	6.632623e-01	-6.91197e-09	
676	6.642623e-01	1.025655e-08	
677	6.652623e-01	-6.65771e-09	
678	6.662623e-01	1.051033e-08	
679	6.672623e-01	-6.40445e-09	
680	6.682623e-01	1.076305e-08	
681	6.692623e-01	-6.15284e-09	
682	6.702623e-01	1.101426e-08	
683	6.712623e-01	-5.90187e-09	
684	6.722623e-01	1.126442e-08	
685	6.732623e-01	-5.65234e-09	
686	6.742623e-01	1.151350e-08	
687	6.752623e-01	-5.40389e-09	
688	6.762623e-01	1.176132e-08	
689	6.772623e-01	-5.15670e-09	
